label,review
0,他想进去！你说他是哪个？ //@于连wf:既然是茅坑你还抢，这是什么智商？ //@wlzboy:在东部省份中智商明显偏低的北京土著还想继续占茅坑不拉屎呢 //@深夜走过长安街1:阿庆五年前就开始这样说[泪][泪]
1,在STAY渡过所剩无几的两人周末。餐前包中的亮点是鸭肉鸭肝蛋糕，松软软香喷喷。前菜的鸭肝胚和甜酒冻海盐滋味太像卢瓦尔河蒸鹅肝了，勾起无限美好回忆。慢火鳕鱼白白嫩嫩十分清淡，配结瓜花和新鲜番茄，非常合我的口味[爱你] 完美的一餐，中秋快乐
1,从前有两个可爱的熊孩子，各种玩各种嗨皮.....结果被罚站了吧....瞧那嘴嘟的[哈哈]（图转）
1,小瓶子终于结婚了！祝福啊！[鼓掌]??[喜]
0,哇~~好鲜艳~~~我喜欢那颗手表[泪]
1,[哈哈][哈哈][哈哈] //@茉莉口十:。。。点开来看看吧，不会后悔的[太开心][太开心][太开心]
1,这也是我的梦想 //@蜂鸟扣扣:回复@亚鲁藏布:真的呀，好啊好啊，入伙吧[偷笑] //@亚鲁藏布:磨咖啡著咖啡，你不会的俺都会[哈哈][哈哈][哈哈] //@蜂鸟扣扣:回复@taand她:好极了，现在，还缺少一位会做美味点心的人了，谁会来呢？
0,我爸说…有人要你照片…给你介绍个相亲对象…要是觉得大二太早，大三最合适了[衰]我才[泪]我才20岁[泪]还不到[泪]
0,//@纪录片导演冯晓华: 媚，霉，没。//@云南杨明菊://@余继春: 全省500万人饮水困难，农作物受灾面积1251万亩，山区群众到处寻找水源，你们却拿它来献媚，这是为人民服务吗？//@真正高手尹凡: [怒] //@杨洲舞者: [鄙视][怒] //@杨云燕yanzi:[怒] //@老纳的围脖:可以说脏话吗?
1,T可以[嘻嘻] 不过大姨妈你还得自己来// @?-灰色?? :换换试试// @盘石微博Lab : 同意的转
1,不就是表现哈祖国的友好，展现大国形象。//@愚巷:你假装怀念下会死啊[嘻嘻] // @安逸小虫
1,@琉鱼槿 @刘瑜枫 [哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]  //@German??-SID_GAFA: [笑哈哈]//
1,想去看吗@寒不爽 @nick-尼克船长 [可爱]
1,"【清早好消息】1月15日起，杭州火车东站东广场开通至千岛湖班车，一天8班，票价65元。具体时刻：7:30,9:00,10:30,12:00,13:30,15:00,16:30,18:00。千岛湖高铁自由行最后一段无缝衔接完成啦，来千岛湖过年吧~[抱抱]"
0,这么好的天儿～因为拉肚子毁了所有计划[抓狂][怒][生病]
0,[衰] //@坏叫叫:《面包房的猫》
0,看哭了[泪] //@邱启明: //@许文广://@央视新闻:【希望女儿一个人也能顽强而茁壮的活下去――妈妈千惠】妈妈千惠教会五岁女儿：①学习可以放在第二位，只要身体健康，能够自食其力；②只要阿花力所能及的，都想让她自己来；③不说别人的坏话，不忘记微笑…你认为教会孩子什么最重要？
1,[鼓掌]呱叽呱叽
1,@北京听云轩 @果子果子 这个周末5场演出的票又卖完啦？[吃惊] 大麦选座系统显示这个周末5场演出一共还剩4张座[鼓掌]还好我下手早[嘻嘻] @曹云金 你真棒[花心]求包养[害羞]
0,我森感对不起二饼和八条，我以后可能不能约牌局了，我是不是要打个告别赛了…[泪]
0,[怒]//@邱武平: 我最近这个实盘如果用上杠杆不是亏更多吗？股市有风险，投资须谨慎。以后赚了钱没请吃饭我都把他视为亏钱。[哈哈] //@生个儿子玩:@邱武平 知道吗？ //@江南周红斌:@洪怀懋 @陶文杰 有条件要炒，没条件创造条件也要炒！
1,想当年//@芡哥的打字机: [哈哈]英雄莫问出处！哈哈哈哈哈哈//@张硕_R: → → //@fox_yi: 纯朴个鸡毛，这些正是管你要房要车的丈母娘们 //@张硕_R: 真淳朴！！
0,今天早上8点，一觉睡到下午4点。这么倒时差，可不行啊[泪]
0,额！很对……[晕]
1,婧姐姐，您是真算错日子了，还是......[衰]出来澄个清吧//@么遥-兼顾天下的IT人: 婧姐威武！帮你扩散！婚礼一定参加[太开心]
0,恼羞成怒咯，你地为毛曝出来影响我老婆女儿[怒][抓狂][怒骂]
0,//@国航团购网: 谁逛完这些景点了？//@落到丛中却不见: 介系北京么[晕] 一个都不认识...马克之。
1,潮爷！这个名字好！~[哈哈]
1,乐喷了我了[哈哈][哈哈][哈哈]
0,没法看感动中国，看过才知道，原来自己那么会哭[泪][心]
1,今儿好天气，适合做泡菜[哈哈]
1,水木会与海盈阁持续紧密合作，为次货们奉上新鲜美味的三文鱼大餐！[爱你][爱你][爱你][爱你][爱你][馋嘴][馋嘴][馋嘴][馋嘴] //@赛利麦-fleurv:[花心]//@北京海盈阁水产行: 选择#挪威冰鲜三文鱼#请认准#北京海盈阁水产行#和相关合作企业！[赞]
1,回复@叶菲Fely:好喜欢[爱你]//@叶菲Fely: @Junker87 @小予CAT 好像你们都喜欢！[可爱]
1,今日长崎空运到货东井：小竹?、  扇贝、日本  生蚝、豆沙丁鱼、马?鱼、 秋刀鱼。[嘻嘻][嘻嘻]
0,我的大叔死哪了[怒] //@NEO的一片田地://@9魏蕾9:到时候再说吧。
0,[哈哈][哈哈][泪]
1,大家来找茬儿！[哈哈][哈哈][哈哈]@志超没遛儿 @任素汐 @张圣岳
0,脸上起了痘痘，还很痒痒，是过敏了，还是又青春了[泪]
1,[鼓掌][鼓掌][鼓掌][太开心][给力][兔子][熊猫]
1,来吃甜品吧！[嘻嘻][威武][酷]
0,"【#李宗瑞#不服被判18年半 自认有自首情节】淫魔富少李宗瑞迷奸34女被判18年6个月，听到判决后当庭对法官说""我要跟我的律师讨论""，其律师表示""李宗瑞本人对于判决结果不服气，当初是想让这件事告一段落才会决定投案，待收到判决书后在决定是否上诉""...[抓狂]何弃疗啊！...http://t.cn/z8Vog6j"
1,Repossi...哇卡卡...还要定制得赶快哦...[围观][威武][浮云][酷][鼓掌][鼓掌][鼓掌]???... 我在:http://t.cn/zHdU9Gu
0,因为很多时候用户提供的是伪需求 //@张小饮:想起@巫魅 讲的一个案例，很多用户吵吵着加这功能，加上后没人用，//@小米手机_钟雨飞: 身边用小米的朋友，很少用关机闹钟。没有的时候大家强烈要求开发，可是等辛苦开发出来之后，[泪]
0,[怒] 中关村好多拒载出租车//@金错刀:转发：//@纪中展-Freshmedia: //@麦启郭涛Ocar:北京北京
1,不知道怎么安慰你，也不敢狂妄的说能感同身受身心的疲惫，更提不上理解。能帮你喂喂兰妹，哪怕是帮着抱抱，哄着入睡都是莫大的帮助吧~~但是帮不到，这是我的遗憾~ 但是家庭的种种困难和问题要大家一起解决哦，hey ！ super mami~~ 深呼吸！温柔又迷人哦！@小加布里埃尔 [爱你]
0,四年一届的奥运会真是不容易，四年的付出在最后时刻不能披上战袍比赛，这样的心情[泪][晕]希望海滨以后一切顺利！
1,回复@-唐晓枫:[太阳] //@-唐晓枫:我有才你有不是第一天知道？[哈哈] //@lotus亘泉:哇塞，你太有才了~~盗用下~~
0,//@耿嘉晨:[怒][怒][怒][怒][吃惊][吃惊][吃惊]  //@摩耶0714:[哈哈]冻死~冻死~
1,//@条形码陈婷: @浪穹人 老板，带我们去！[嘻嘻]//@昆明吃喝玩乐风向标: [亲亲]
0,[泪]//@秋影Quincy:还好我的今天到了
0,失眠！严重失眠！明天我该怎么办？[委屈][抓狂]
1,CCTV―发现之旅录制?发现者说?听小多讲生活的感悟[鼓掌][鼓掌][鼓掌]
1,?大家配台?，@口爱之楼外楼  跟我打??了，不能反? [偷笑]  //@口爱之楼外楼:你可以??我，但不能打?我！－－－海明威。[哈哈][哈哈][哈哈]
0,以前，我休息+晾衣服+想打网球=下雨。 今天！吓死了，我一礼拜就今天一天休息+衣服晾屋里+累了取消了原定的网球训练=暴风雨！不知道会不会又停电[衰][衰]
1,//@精品传媒_美彤: @鞠晓芸 @石小Q @小李子逸琼 学习下哈！[可爱] //@TONG-ZHENG:爱美LADY的优雅聚会！//@祖佳: 不容错过！
1,part 2 pour LA FETE LUMIERE @桃?希 [嘻嘻][围观]  #美图秀秀Android版#
0,肯德基又有临崖勒马可以听，要泪流满面了[泪]吃完开工~@谢安琪
0,眼泪汪汪，昏昏沉沉[悲伤][困]
1,哇，大爱的许留山！来个生日礼物吧！[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻]
1,【随手拍】凤凰传奇高唱最炫民族风，亮相江苏春晚。[嘻嘻][嘻嘻][嘻嘻] http://t.cn/zYykWoK
1,各位被我?侃的候?人，?不起！?粹搞笑，???意[嘻嘻]//@百度王祖蓝吧:祖蓝这段表演太精彩了！[哈哈][good]谢谢分享[?你]
0,没统一定义 //@樊德安:他们还需要评委吗？[偷笑]//@裸枪: [右哼哼][左哼哼]//@清越微博1: [嘻嘻]//@真正的朋友是我: [晕]
1,对@我要一个大房子33520 说：生日快乐~祝福祝福~[蛋糕][蛋糕][鼓掌][鼓掌]
0,@ang7 姐姐~想你了[泪]
1,跟他混吧，有糖吃[嘻嘻]
1,//@孟京辉:北京青年戏剧节剧目清单！看戏去！看戏去！看戏去！ //@北京国际青年戏剧节:青戏节观剧大全，整个9月好戏连续上演！[鼓掌][鼓掌][鼓掌]
1,【Mielcke&Hurtigkarl_哥本哈根热门餐厅】餐厅建在哥本哈根腓特烈斯贝公园一栋18世纪的阁楼内，装饰极尽完美，是美食家们都很爱的餐厅，也是艺术家和设计师经常光顾的地方。来这里用餐一定会让你有终生难忘的体，赶紧列入旅行计划吧[爱你]
1,精彩而有力！[鼓掌]
1,[嘻嘻][嘻嘻][嘻嘻] //@安晴初:好字。[good]
0,狭路相逢，矮个子打伞女人绝胜！[怒]
1,#中国梦想秀#今晚的互动幸运粉丝出来喽：@Oo风声水起oO @st忧默MM @哒啦啦小葵 @傅晓虹Kelly @招-仔 @叶可欣V @做一个发奋图强的小玉 @莫小北菇凉 @波波仔小波 @毛毛虫14007 ，感谢@水密码 提供的精美礼品一份，中奖的亲们快把地址、联系方式、姓名私信给梦想君吧~[抱抱]
1,"@上海红骏茶业 卖的可不仅仅是茶，而传达的是一种生活态度，一份人生感悟，一份健康理念！ //@红袍加身私房茶:3,8万点击率！ [哈哈]天气好，心情好，今天真是个好日子！打烊了又被客户打电话叫回去买茶！这样的客户特别有茶缘，好诚意！ [爱心传递]用这款野茶喷洗鼻腔已经到了第四个月，也就"
1,[鼓掌][鼓掌][鼓掌]//@XMAN_宗介: [鼓掌]@黑摄会被抢注@喵小北1014@梦想旅行家手边巴黎urruolan //@哈索尔Ha-thor:啊啊啊啊啊！！这是真的吗？？？？ //@多皮皮: @张小红ya @XMAN_宗介 我想要一个这个!
0,受不了。不管难度不难度，艺术首先应该给人以心灵交汇和美感。如果强忍着胸口耳朵的被折磨，来过分强调炒作另类和艺术难度，似乎跑偏。更可悲的是，缔造了众多光着屁股喝彩新衣漂亮的皇帝。 //@谢文杰jeremy:我就没感觉哪好听，反而觉得她在侮辱音乐，也许我品味没到吧。 //@李龙滨:[晕]
0,[可怜][围观] //@白百何: 开始了??[闭嘴][抓狂][围观]
1,右边太坏了[哈哈]//@郑维:这些钱花得值！为广东抹平了多少事情……[嘻嘻] //@崔小平律师:北京餐饮太贵啊，哈哈。//@萧锐: 吃货政府
1,[哈哈]抽刀断水、逸肴布衣、磬鼓击钟、戊德图稷！ [泪]月舞狂歌、淑烨拘礼、狂啸长天、悲欢唔畀！ [抓狂]我辈不才、妄自悲觑、金蛇狂舞、再续天地！ [阴险]时值岁末、趣笔留迹、自语我心、世事入局！
0,点蚊香真心没用，最好最清静的办法就是喂饱她们，当然，得控制下宠物数量，一俩只足以！多了真心供不起[泪][泪][泪][泪]
0,#米聊愿望树# 我想买两部小米，我要送给两个朋友，因为许诺他们很久了，我不想成为撒谎的人。@雷军  小米让我很焦虑![抓狂][沙尘暴][泪]
1,你看我们美吗?[哈哈][哈哈][哈哈][哈哈][哈哈][酷]
1,午餐和琳姐吃@枫多士 ，聊得各种开心[爱你][鼓掌]，餐品全点新品，咖啡派对，美式肉桂厚多士，番茄肉酱厚多士，甜咸搭配，中和正好[给力]
0,怎么帮帮它们，它们能在海里活么[泪] //@唯一蓝色的鱼儿：[泪] [泪] [泪] //@默默的先知潇洒哥：//@董蔚1201：应私信要求，转发该条微博，为了那一滴眼泪，或许终将从我们自己眼里流出……
0,"#行摄的灵魂#已经到约旦安曼，住在老城区的Farah Hotel, 老板Naeem问我从哪里来准备去哪里？答：伊朗，准备去以色列领事馆拿签证。Naeem:真主保佑你！我会为你祈祷幸运…去开罗安曼银行交钱签证遭遇晴天霹雳！银行职员拒绝收钱，说：以色列领事馆停止给任何人签证！[抓狂]#重返战地#中东约旦安曼"
1,给大家看张图→2043年....2053年的#森碟#会是长酱婶的吗？(图是#田亮#电影剧照，纯属巧合)[偷笑][亲亲]#基因这个东西 你不服不行#[可爱][抱抱].....[c][i][n][d][y]....观看《#爸爸去哪儿#》请戳：http://t.cn/zRGlFJP
0,友情提示：国人到澳大利亚谨防醉氧，务必随身携带一包汽车尾气以保证呼吸顺畅[衰]@战群-Avaux @Annie的奋斗
1,[哈哈]还有Bazinga！。。@韩小兔Tulip @周棣棣仔 //@黑夜幻灵: [哈哈]
0,#舌尖上的中国#第二集，很久没有这样专注电视节目了。@陈晓卿 陈导，你这是报复社会呀，这个点勾起所有人的食欲[泪][泪][泪]
1,有意者请发送邮件至邮箱：bob@kingsoft.com[哈哈][哈哈]//@刘波BOB: 搭个顺风车哈，金山游戏市场部招聘 文案策划2名！五险一金、免费三餐、免费公车、免费停车位、免费健身中心、还有全国最好的行政帮你免费介绍对象，这待遇刚刚的！
0,想有一次说走就走的旅行，突然发现，没票了…悲催有木有[抓狂][抓狂][抓狂]
1,回复@星星家族超爱张小杰:没关系，谢谢啦[嘻嘻] //@星星家族超爱张小杰:上午 忘了@ 你 跟 张晓 了 我@ 乐队的官方微博了 周飞 在官方微博转了 //@西游乐队小龙:[嘻嘻]  //@星星家族超爱张小杰:@西游乐队小龙 @西游晓
1,哈哈… //@姚晨:原来大黄蜂拿的是北京牌照啊。[哈哈]
1,乌鲁木齐我来喽…亲们有没有想我啊？[嘻嘻]五个小时的空中旅行，会不会邻座是位美女呢？那旅途就不会孤单了。[哈哈] http://t.cn/zOCt1G8
1,今天是@骚颠儿大Mei阳GSE 的生日，祝你生日快乐！哈哈！我刚起床！！好几天没上微博了！！上来先祝贺一下！！[嘻嘻] [嘻嘻] [嘻嘻]
1,冰箱用的都是自家的店，iPhone经常使用别人的电[哈哈][哈哈][哈哈] //@刘松--甲骨文:没想到
1,你得来现场[挖鼻屎] //@小荔枝2011：转！！！抢！！！！！！@嘻哈包袱铺上海粉丝群 //@嘻哈包袱铺刘星:转啊[挖鼻屎] 抢啊[抱抱] 别忘了 @嘻哈包袱铺上海粉丝群
1,[思考]@胡舒立 //@新媒体董少伟:现在行不通，不代表以后行不通//@陈国权的微博: 尝试过，但都没有成功 //@中国传媒精英俱乐部:哦，国内已经有媒体在做类似尝试，不知现在进展如何？@wowa//@全中看传媒:在国内目前肯定行不通，国外还要观察[嘻嘻] //@中国传媒精英俱乐部:【“付费墙”模式行得通吗？】
0,[衰]//@看大山看大水的Panda:[衰][衰][衰]这个精辟
0,[泪]民工餐……话说…我不爱吃青菜？？？[可怜]宫保鸡丁不辣…日本豆腐一般…猪血连韭菜都舍不得加一点[泪][泪]
1,哈??後台[嘻嘻]
1,回复@改联中华:你眼里肯定是改装车多 我眼里是房车多[嘻嘻] //@改联中华:改装车多呢还是房车多呢 //@oo六喜oo: @改联中华 @蔻蔻-卓众 @自由田大岩 @北京国际露营公园_杜晓 @SAA独角兽 @EVA巍 @8264阿索 @酷玩张 @胖阿福的车生活 @萨博slinna @王紫w @越野e族
0,//@舒阳的微博://@九叶2050: //@大奸似忠哦:[抓狂]
1,宝马车从来不打折，他们和团购不是一路人 //@黄渊普:大众点评傍上高帅富了，这事单纯的团购网站还做不了，太掉价。[哈哈]
1,守正出奇，刚柔相济。[嘻嘻]
1,请你们继续保持正常~~~[晕][晕] //@方健鹏:#声带实在太疲劳了#[哈哈][哈哈][哈哈][哈哈]
0,在酒吧隆重为新疆籍名模@隋双阳 大美妞接风……和她站一起甚有压力……太高了！！！原来我一米八三也只是浮云……[泪]
1,你以后神游墨西哥的时候也可以想起我。墨国是个好地方，有机会咱走一趟！[亲亲]//@佳儿卡布: @J小站 每次梦游西班牙都会想起你……哈哈……
1,"祝福[鼓掌]//@范儿范儿:刚刚关注到, 曾经认识的姑娘""淼""正在病魔作斗争, 她是我见过的最勇敢最美丽的女孩,祝福你!!![威武][威武][威武]"
1,下午好！[咖啡][礼物][爱你]//@心动在这边: 回复@快乐小猪乐开怀:好友；同样好！ [鲜花] [鲜花]男人之美在于度；[鲜花]女人之美在于韵；[鲜花]孩子之美在于真；[鲜花]老人之美在于醇；[鲜花]夫妻之美在于爱；[鲜花]爱情之美在于容[鲜花]；家庭之美在于和；[鲜花]生活之美在于品[鲜花] @快乐小猪乐开怀
0,回复@冰城女警:就是。现在看退休后，还是在中小城市生活安逸。 //@冰城女警:[晕] 多容易发生踩踏事件啊！ //@北京老老徐:这就是低价公共交通的结果。大家还记得去年广州的免费地铁么？ //@码字的收音机:这点？北京？ //@曹增光: 人越来越多
0,尼玛，我才上班几天？我就遇到这事情[晕][晕]
1,[鼓掌][神马]
0,新买的充气筒都让我用爆炸了，牛牛的海豚玩具是有多结实啊[衰]
1,//@深圳柠檬网: 吃货的力量是无穷的[哈哈] ，翠竹的家锦鸿牛肉店、万象城的兴源牛肉店、福星路的汕头牛肉店、水贝的汕头福合牛肉店、布吉的大埔牛肉店…谢谢粉丝的爆料，还有哪些？赶紧爆出来[给劲]
0,#硬派车队#三天开始半饱，望梅止渴一哈[抓狂][抓狂][抓狂]@懒人业余餐厅 发点硬货[泪][泪][泪]
1,我希望住在每个城市中风景最好的酒店，每间客房都能看到城中最美的景色，酒店一定要有个阳光大露台，让我能晒着太阳，嗅着味道，品着美酒[鼓掌]
1,[哈哈]谢谢cctv，谢谢mtv~ //@Susan滴:哇，居然中了，怎么收票啊~
1,//@承继华韵: 哈哈 观众很热情 [嘻嘻]
1,十年前十年后，不也就是这样么，都在心里了，宝贝们[爱你][爱你][爱你]@草草活着 @秋儿斯密达
1,#八点城事#今晚直播主题「爱情之偏见」。#贵州旅游广播#欢迎收听。[爱你]
1,回复@燕子Tiramisu:我去慰问一下你？[嘻嘻] //@燕子Tiramisu:我都这样了，你还取笑我啊！没人性啊！
1,[哈哈] 我2秒钟看出来的 //@William张超:晕，我看了十几秒才看出来。。
0,孩子这学期作文得了七次优加，老师让都打出来，贴在班里和出作文选。[赞]这是好事 ，但是孩子的作文最少都写了三页，最多的一个作文写了七页纸。额地娘啊，都打出来累死人啊[晕][泪]
1,[嘻嘻]广告，鉴定完毕
1,记得吃汤圆呦！各位，元宵节快乐！哈哈[嘻嘻]
0,哎呀，难怪最近变笨了！[泪]
1,一会儿@大连17Club  求偶遇[可爱]
1,[猪头]小胖子，穿花衣，年年春天在这里。。。若问胖子你为啥来，胖子说：我的猫皮晒亮了才美丽。。。[可爱]
1,偶遇搭顺风车的小家伙...[爱你]
1,//@恶搞搞笑全球: 笑尿了！[哈哈]这个微 博太搞笑了[哈哈] 直接颠覆三观啊！！！[阴险] [花心] [阴险]
1,回复@徐理的微空间:您真的很厉害，把我整得遍体鳞伤。 //@徐理的微空间:回覆@氧阳:哈哈。行，他已经被我驳的遍体鳞伤了，不敢出声了。哈哈哈哈 //@徐理的微空间:请问北京自信从何而来？地方支援中央吗？  //@出版人王三石:自信要有实力，河南尚须努力。  //@BIG鹏:  //@氧阳:[鼓掌] 姐们组团回迁！
0,为什么我的东西总是买回来不久就莫名坏掉？[抓狂]#唯一的解释就是它们不太喜欢我这个主人#[泪]
1,[哈哈]//@精顺郑乐乐: 压抑之后的欲望更强烈
0,童鞋们以后不要打的了，都克挤公汽吧[泪]
0,回复 @程诗然:太好吃喽 //@程诗然:回复 @华子de围脖:你这是馋人啊[抓狂] //@华子de围脖:还是老油  //@圈圈坤:瓦，??才正宗?
1,[亲亲]//@全球震精视频:你以为你是在吃披萨吗…… （动态图）[巨汗]
0,超级堵[怒]
1,#微博达人特权#只要你是微博达人，只要你关注@维洛纳主题酒店 并转发此微博，就可以享受@维洛纳主题酒店 在注册会员价基础上减免50元房费的优惠。即日起到12月31日止。到店需提供微博昵称。（PS：该活动不包括团购、小时房的客户，不可与其他优惠同时享用）[转发][太开心]
1,一大早就轮流发喜糖啊，恭喜@laser @润泽 @张小蝶最好了 [鼓掌]
0,这就是爱[嘻嘻] //@??甯Ann:我?什?有一?被出?的感?[晕][晕][晕]
0,这个生日礼物我太喜欢了@小牛儿1030 谢谢！[泪]同时也感谢所有关心我！鼓励我！帮助我！支持我的各位亲朋好友…[馋嘴][泪][爱你]小闪闪会继续用心去诠释每一部作品，小闪闪会坚持不懈的努力…就像这幅肖像画一样，一笔一划去勾勒属于我的每一个角色[围观]
1,最后一句，表白经典总结语。。[伤心]//@张怡筠: 哈哈哈，浪漫是过程，不论结果。[鼓掌]
0,@玛吉阿米乐队-阿葜 @玛吉阿米益西白姆 @摄影师张超音  //@小段公子:[失望] 这条线我走过，砂石路多，弯多，难走。帮转，希望平安！//@万宁://@杨锦麟://@梁树新: 转。
0,完蛋，失眠了！[抓狂]
0,[泪]//@央视新闻:#马航飞机失联#【澳方发布会要点Ⅱ】⑥发现碎片长约24米，如果可以找到，会立刻打捞；⑦首先找寻是否有生还者，目前对飞机和乘客状况下结论为时过早；⑧还在处理卫星图像，无法说明是飞机哪一部分；⑨澳方派出4架飞机前往相关海域；⑩出发和搜索需要大约4个小时。
1,今天做了一个文化创意为主题的定制，颇有些自满了。戒骄戒躁！但还是颇窃喜，整七天的定制，刁钻的命题，还是没难倒@香港中旅港澳游 [嘻嘻][嘻嘻]
1,[嘻嘻] 感谢您的表扬~喜欢就常来哦^^
0,下嘴唇被亲肿了！我这个恨呐！该死的臭蚊子！好不容易早睡一回！呀呀个呸！[抓狂][鄙视][怒][伤心]
0,可??:祝我自己生日快?，感?，感恩，?有人?得。。。[泪][泪][泪]
0,不靠谱的妞，还说很快回来呢//@庆晟_爱上木鱼的缘素食:月中才能回去了[泪] //@苏菲儿suxiya:什么时候回来？
1,杜兄弟[威武][赞]//@草民杜伟:我明天演出时在舞台上跟观众介绍一下这个货！[可爱] //@天道酬勤_冀: 最烦这种贱人了，国家有难时也不见丫哼几声。这封个号，就像死了亲爹似的。//@草民杜伟:[good] //@天道酬勤_冀: 这个被日翻了的贱女，就别回中国了，留在那拍AV抗议吧。操你大爷的，小鬼子像你亲爹呵
1,开发票，火葬场，估计够吓人的。//@赵小莎:在央视实习报票那会 每次吃完饭都提足气喊一声发票！开中央电视台！周围纷纷侧目 一顿饭的精华所在[汗] //@潘咔?: 趁的就是钱！@导演金明哲 [哈哈]//@米苏的巧克力: 牛气！//@没有昵称的机器猫:真牛
1,庙会的人真多，我还是在门口等着我的小小“情人”吧。听说接头信物是小朋友给我买的一束桃花。[亲亲][爱你]
0,[13] 「骆驼石」的仰天长啸。之前从资料里没有了解到其尺寸，走到近前才「大呼上当」。原来，这块石头只有一人多高[衰]
1,这话说的，难道去年你是假模假式的成长和成熟的啊[嘻嘻]
0,[怒]//@科技房产V:转发微博
0,看背影还是挺胖的啊[抓狂]
1,口水！口水！[可爱] //@三样菜:哇塞！一眼就看到了干烧鳝段和水煮美蛙~偶已经HOLD不住了！爱美食的童鞋快快来呀！
1,#中秋团圆礼 天下有缘人#公布中奖名单咯！[鼓掌]恭喜@心禅-玲 @刘艳801013 @我心依然05 @唐--老鸭 @筝妈 @嘿? @lulu小妖精 @莹亮晶 @zzcwcp 成为#晒团圆 赢大奖#环节的9位幸运粉丝，请在本周五之前将姓名、地址、联系电话用私信发给我们，小编会尽快为大家寄出大机模哦！@深圳航空 @山东航空公司
1,哎，看了围脖才知道，今天是小年夜……看着人家吃饺子，真是羡慕嫉妒没有恨啊！[可爱]
1,不要哭嘛，亲，give you a goodbye kiss[爱你][亲亲][兔子]
0,加拿大那个变态吃人者也是从虐猫开始的，不予制止，总有一天虐杀人类//@顾不厌: ……上海生活真艰难…… //@邱大王:这个学校招鲨鱼的啊？//@抓狂猫咪: 又一虐猫事件！上海海洋大学有学生虐猫不断[抓狂] @四宝麻麻 @孙孙孙大倩BAWNAW @黄飞珏 @上海沈宁律师 @右翼律师潘二爷
0,@小5阿姨 你要忙一阵子了[晕]
0,为伟大的母亲转！//@那英: [泪][泪][泪]伟大啊！伟大//@SharleySC: [泪][蜡烛]~ 伟大的母爱
1,[鼓掌][good] //@营养师陈治锟:原来如此，贫血的要注意了
1,诚挚欢迎![鼓掌]
1,@汗那陈 @每日维他命-摄影师Kat 美男？ //@昆哥Q:[吃惊] //@BraveAurora: 回复@Jen_Qin潘太:[发表言论]同学们，欧美范儿好吗？！ //@Jen_Qin潘太:按照现在愿意一起凑分子的人数，估计能给你找个头牌了@BraveAurora [偷笑][偷笑][嘻嘻][哈哈][哈哈][哈哈] //@Small_LeNa:这个可以算我一份[哈哈]
1,我们一起去的。[哈哈]
0,[泪]//@相声演员康松广:我曾两次被找过五十的假币，不是在出租事上，这种事回去找，人家也不会承认，只有认倒霉。现在我学机灵了，包括在超市，凡是五十的我都不收。我会说”对不起，这五十的我不会看。给我换零的吧？“
1,[心]【旅人艾欣】新西兰真是充满魅力的人间天堂，似文静如水的公主在身边陪伴[兔子]又像充满活力的王子带给你勇敢[奥特曼]若让我再次前往，必定带回更多美好和惊喜[害羞][爱你][微风]@新西兰旅游局 @新西兰航空中国 @艺龙旅行网 @艺龙旅游指南 @远方网 @穷游网 @乐途旅游网官方微博
0,人家登岛，我们在周边远远地?望， 我说那个谁，你能硬一次不能？[怒骂]
0,COS -- 小时候的外号叫三儿（不知道为啥。。。），然后这个孙子@赵哥是?喵喵咪 楞是说我抠儿，结果丫就给演化成抠三儿=COS（cosin）了[怒]
0,大块朵颐，风卷残云，又吃撑了，又长肉呢[抓狂]
1,必须滴！[嘻嘻]//@mylove馥草堂:我闺女必须是美女
0,如果接着下雨，可能会出现严重的地质灾害！尽量少乘坐地铁。这不是三峡大坝引起的吗？请专家分析一下。//@龙灿://@老爸的臭丫头:这什么质量？？[怒][怒][怒] //@独自修行20120616:转发微博
1,早安大家！睡到自然醒真是一件愉快的事，连日来的疲惫立刻被一扫而光！今知昨天坐在观众席上的真是十几国的首脑，不知他们对我的演唱作何评价聂？[哈哈]
1,忽然觉得活在中国真好。//@实用小百科: 神奇的国度~[哈哈]
0,//@徐子乔: [泪][蜡烛][蜡烛]
1,愿意留名！//@好人一头: //@任涛: 非常愿意和汪星人一起乘坐~//@郭?guoyao: 我承诺！ //@朱重义://@苹果木木熊: 非常愿意[赞]//@蜗牛牛三爷:不是导盲犬我也愿意[嘻嘻]//@催大喵要勤奋:i do！ //@抓鱼的灰熊:这个不错，愿意//@白鲸鲸: 愿意！ //@Lynne啊:我也愿意！//@西瓜i豆豆: 我特别愿意
1,#Joe美食#我很喜?吃?舌，喜??舌尖?骨的欲拒，喜??舌尖嫩肉的?迎，柔???的?一口感?法代替！[嘻嘻]各式各?的?舌包括台北老天?(性?比奇低)、海底?的??舌配麻辣?(?熟?爽口久煮後?嫩)、周黑?(偏硬)、?味(辣入骨子?的?)等等。新?了哈哈?的?舌加三?菜麻辣?，非凡啊！[嘻嘻]
0,演戏是更多的让多的人分辨美与丑！//@唐晓白导演: 想回北京看你的话剧！[抓狂][抓狂]//@谭卓:yes ！！！[威武][威武][威武][给力][给力][给力]//@唐晓白导演: 图中文字：“我憎恨权势，我要通过一切手段打败它：比如抗争，颠覆，技巧性和策略。“－－马龙白兰度
